"proj_week","proj_player","proj_pos","proj_tm","proj_opp","proj_afpa","proj_afpa_rk","proj_ffpts","proj_comp","proj_pass_att","proj_pass_yds","proj_pass_td","proj_int","proj_rush_att","proj_rush_yds","proj_rush_td","proj_rec","proj_rec_yds","proj_rec_td","proj_field","prev_wk_field","prev_wk_opp","prev_wk_g#","prev_wk_fantasy_fantpt","prev_wk_fantasy_ppr","prev_wk_fantasy_dkpt","prev_wk_fantasy_fdpt","def_tot_g","def_tot_pf","def_tot_yds","def_tot_yds_per_play","def_tot_to","def_tot_first_dn","def_penalties_pen","def_tot_sc_per","def_tot_to_per","def_tot_exp","def_third_d_per","def_fourth_d_per","def_red_zone_att","def_red_zone_td","def_red_zone_pct","def_rush_td","def_rush_yds_per_att","def_rush_yds_per_gm","def_rush_exp","def_pass_comp_per","def_pass_yds","def_pass_td","def_pass_td_per","def_pass_int","def_pass_defended","def_pass_int_per","def_pass_yds_per_att","def_pass_ayds_per_att","def_pass_yds_per_catch","def_pass_yds_per_gm","def_pass_qb_rating_allowed","def_pass_sacks","def_pass_net_yds_per_att","def_pass_adj_net_yds_per_att","def_pass_exp","def_adv_dadot","def_adv_air","def_adv_yac","def_adv_bltz","def_adv_bltz_per","def_adv_hrry","def_adv_hrry_per","def_adv_qbkd","def_adv_qbkd_per","def_adv_sk","def_adv_prss","def_adv_prss_per","def_adv_mtkl","def_num_dr","def_plays","def_sc_per","def_to_per","def_avg_drive_plays","def_avg_drive_yds","def_avg_drive_start","def_avg_drive_time","def_avg_drive_pts","pts_vs_g","pts_vs_fantasy_per_game_fdpt","prev_wk_rec_tgt","prev_wk_rec_rec","prev_wk_rec_yds","prev_wk_rec_yds_per_rec","prev_wk_rec_td","prev_wk_rec_ctch_per","prev_wk_rec_yds_per_tgt","ytd_rec_g","ytd_rec_target","ytd_rec_rec","ytd_rec_ctch_per","ytd_rec_yds","ytd_rec_yds_per_rec","ytd_rec_td","ytd_rec_1d","ytd_rec_yds_per_target","ytd_rec_rec_per_gm","ytd_rec_yds_per_gm","ytd_rec_fmb","receiving_twenty_tgt","receiving_twenty_rec","receiving_twenty_yds","receiving_twenty_td","receiving_twenty_per_tgt","receiving_ten_tgt","receiving_ten_rec","receiving_ten_yds","receiving_ten_td","receiving_ten_per_tgt","pts_vs_rec_tgt","pts_vs_rec_rec","pts_vs_rec_yds","pts_vs_rec_td","prev_wk_rush_att","prev_wk_rush_yds","prev_wk_rush_yds_per_att","prev_wk_rush_td","pts_vs_rush_att","pts_vs_rush_yds","pts_vs_rush_td","prev_wk_pass_comp","prev_wk_pass_att","prev_wk_pass_comp_per","prev_wk_pass_yds","prev_wk_pass_td","prev_wk_pass_int","prev_wk_pass_rate","prev_wk_pass_sk","prev_wk_pass_yds.1","prev_wk_pass_yds_per_att","prev_wk_pass_ayds_per_att","ytd_pass_g","ytd_pass_comp_per","ytd_pass_td","ytd_pass_td_per","ytd_pass_int","ytd_pass_int_per","ytd_pass_1d","ytd_pass_yds_per_att","ytd_pass_avg_yds_per_att","ytd_pass_yds_per_completion","ytd_pass_yds_per_gm","ytd_pass_rate","ytd_pass_qbr","ytd_pass_net_yds_per_att","ytd_pass_avg_net_yds_per_att","passing_twenty_comp","passing_twenty_att","passing_twenty_comp_per","passing_twenty_yds","passing_twenty_td","passing_twenty_int","passing_ten_comp","passing_ten_att","passing_ten_comp_per","passing_ten_yds","passing_ten_td","passing_ten_int","pts_vs_passing_cmp","pts_vs_passing_att","pts_vs_passing_yds","pts_vs_passing_td","pts_vs_passing_int","pts_vs_2pp","pts_vs_sk","ytd_rush_g","ytd_rush_att","ytd_rush_yds","ytd_rush_td","ytd_rush_1d","ytd_rush_yds_per_att","ytd_rush_yds_per_gm","ytd_rush_fmb","ytd_rec_tm","ytd_rec_pos","rushing_twenty_att","rushing_twenty_yds","rushing_twenty_td","rushing_twenty_per_rush","rushing_ten_att","rushing_ten_yds","rushing_ten_td","rushing_ten_per_rush","rushing_five_att","rushing_five_yds","rushing_five_td","rushing_five_per_rush","total_touches","high_value_touches","high_value_touches_per","vs_cb_pos","vs_cb_tar ","vs_cb_c ","vs_cb_ypr","vs_cb_fpt","vs_cb_shad","vs_cb_matchup","home_or_away","line","total","favorite","implied_total","def_total_dvoa_rk","def_total_dvoa","def_total_dave_rk","def_total_dave","def_dvoa_rk","def_dvoa","def_dave_rk","def_dave","def_pass_dvoa_rk","def_pass_dvoa","def_rush_dvoa_rk","def_rush_dvoa","def_non_adj_voa","def_non_adj_pass_voa","def_non_adj_rush_voa","def_var_rk","def_var","def_sched_rk","def_sched","def_dline_adjusted_line_yards","def_dline_running_back_yards","def_dline_power_success_rate_rk","def_dline_power_success_rate","def_dline_open_field_yards_rk","def_dline_open_field_yards","def_dline_second_level_yards_rk","def_dline_second_level_yards","def_dline_stuffed_rate_rk","def_dline_stuffed_rate","def_dline_adjusted_sack_rate_rk","def_dline_adjusted_sack_rate","def_dline_sacks","off_total_dvoa_rk","off_total_dvoa","off_total_dave_rk","off_total_dave","off_dvoa_rk","off_dvoa","off_dave_rk","off_dave","off_pass_dvoa_rk","off_pass_dvoa","off_rush_dvoa_rk","off_rush_dvoa","off_non_adj_voa","off_non_adj_pass_voa","off_non_adj_rush_voa","off_var_rk","off_var","off_sched_rk","off_sched","off_oline_adjusted_line_yards","off_oline_running_back_yards","off_oline_power_success_rate_rk","off_oline_power_success_rate","off_oline_open_field_yards_rk","off_oline_open_field_yards","off_oline_second_level_yards_rk","off_oline_second_level_yards","off_oline_stuffed_rate_rk","off_oline_stuffed_rate","off_oline_adjusted_sack_rate_rk","off_oline_adjusted_sack_rate","off_oline_sacks","prev_wk_dvoa_def_total_dvoa_rk","prev_wk_dvoa_def_total_dvoa","prev_wk_dvoa_def_total_dave_rk","prev_wk_dvoa_def_total_dave","prev_wk_dvoa_def_dvoa_rk","prev_wk_dvoa_def_dvoa","prev_wk_dvoa_def_dave_rk","prev_wk_dvoa_def_dave","prev_wk_dvoa_def_pass_dvoa_rk","prev_wk_dvoa_def_pass_dvoa","prev_wk_dvoa_def_rush_dvoa_rk","prev_wk_dvoa_def_rush_dvoa","prev_wk_dvoa_def_non_adj_voa","prev_wk_dvoa_def_non_adj_pass_voa","prev_wk_dvoa_def_non_adj_rush_voa","prev_wk_dvoa_def_var_rk","prev_wk_dvoa_def_var","prev_wk_dvoa_def_sched_rk","prev_wk_dvoa_def_sched","prev_wk_dvoa_def_dline_adjusted_line_yards","prev_wk_dvoa_def_dline_running_back_yards","prev_wk_dvoa_def_dline_power_success_rate_rk","prev_wk_dvoa_def_dline_power_success_rate","prev_wk_dvoa_def_dline_open_field_yards_rk","prev_wk_dvoa_def_dline_open_field_yards","prev_wk_dvoa_def_dline_second_level_yards_rk","prev_wk_dvoa_def_dline_second_level_yards","prev_wk_dvoa_def_dline_stuffed_rate_rk","prev_wk_dvoa_def_dline_stuffed_rate","prev_wk_dvoa_def_dline_adjusted_sack_rate_rk","prev_wk_dvoa_def_dline_adjusted_sack_rate","prev_wk_dvoa_def_dline_sacks"
13,"Cole Beasley","WR","BUF","SFO",22.8,14,10.6,0,0,0,0,0,0,0,0,5.5,63.5,0.3,2,1,"LAC",11,7.3,9.3,9.3,8.3,11,254,3467,5.2,16,212,57,38.5,12.3,-18.52,37.6,60,"27",17,63,8,4,108.7,22.41,64.6,2271,17,4.9,10,45,2.9,6.9,6.6,10.7,206.5,89.2,20,6.2,5.9,-43.34,7.7,1261,1120,129,"33.2%",45,"11.6%",29,"8.4%",20,94,"24.2%",50,122,688,38.5,12.3,5.6,28.2,-29.9,272,1.98,"11","27.6",4,2,25,12.5,0,50,6.25,11,6.45,5.18,80.3,60.64,11.7,0.27,36,9.4,5.2,60.6,0,7,5,27,2,14.3,5,3,13,1,19.2,"205","132","1619","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Slot Corner",17.5,56.3,"13.89","1.84","N","plus",NA,NA,NA,NA,NA,14,4.5,14,3.5,9,-5.8,9,-6.2,14,4.1,10,-19.1,-4.3,3.8,-15.2,24,7.2,10,1.9,-0.28,3.65,15,67,8,0.47,5,1.01,7,21,20,5.7,20,11,9.8,10,10.7,8,7.7,9,5.3,6,32.6,22,-14.8,9.3,35.2,-14.6,14,4.8,31,4.4,-0.23,4.45,16,68,8,0.87,6,1.35,22,18.6,18,6.7,23,26,-16,27,-16.5,23,7.8,28,8.4,17,10.5,31,3.8,6.7,10.9,0.4,14,3.9,20,-0.9,0.39,4.98,4,53,29,1,30,1.46,12,19.5,23,5.6,20
13,"Cole Kmet","TE","CHI","DET",7.1,13,2.4,0,0,0,0,0,0,0,0,1,13.6,0.1,1,2,"GNB",11,0.8,1.8,1.8,1.3,11,328,4358,6,11,274,73,44,9.5,-149.08,45.3,61.5,"44",29,65.9,17,4.4,133.4,-26.6,65.9,2891,22,5.8,7,38,1.8,7.9,8.3,12.1,262.8,101.7,16,7.3,7.6,-129.56,8.9,1855,1330,88,"21.6%",39,"9.6%",26,"6.8%",16,81,"19.9%",85,116,741,44,9.5,6.4,37.7,-27.1,299,2.66,"11","8.0",3,1,8,8,0,33.3,2.67,11,1.27,0.73,57.1,8.55,11.8,0.09,5,6.7,0.7,8.5,0,3,1,9,1,5,3,1,9,1,9.4,"58","33","344","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"home",-3,44,1,23.5,24,-13.5,26,-13.7,30,10.9,29,9.5,28,21.6,23,-2.3,12.5,22.7,-0.2,17,4.6,12,1.3,0.49,4.62,27,74,20,0.76,25,1.29,29,12.3,27,4.7,16,19,-4.5,18,-3.4,28,-18.7,30,-17.7,26,-8.5,31,-26.8,-18.5,-7.4,-28.1,6,3,10,-2.1,-0.21,4.16,25,60,16,0.67,19,1.13,17,17.4,16,6.4,28,5,18.4,6,14.8,18,6.5,19,5.6,18,12.3,24,-1.2,5.5,12.4,-3.8,6,2.7,13,1,0.33,4.65,24,72,25,0.92,14,1.18,24,14.1,11,6.8,24
13,"Collin Johnson","WR","JAX","MIN",24,18,2.8,0,0,0,0,0,0,0,0,1,14,0.2,2,1,"CLE",11,15.6,19.6,19.6,17.6,11,305,4202,5.8,13,249,53,47.8,8.7,-98.67,36.9,68.2,"39",20,51.3,6,4.3,120.7,-5.72,65.4,2874,23,5.8,9,34,2.3,7.5,7.7,11.5,261.3,97.8,19,6.9,7.1,-97.58,8.6,1735,1283,119,"27.4%",38,"8.8%",29,"7.3%",19,86,"19.8%",82,115,751,47.8,8.7,6.5,36.2,-34.2,297,2.44,"11","35.9",8,4,96,24,1,50,12,11,1.91,1,52.4,15,15,0.18,9,7.9,1,15,0,5,1,4,1,11.4,4,1,4,1,22.2,"223","150","1995","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"away",10,51.5,0,20.75,15,3.5,15,1.8,12,-4,13,-3.3,11,-1.2,16,-7.7,2.1,11.3,-10.1,4,2.4,2,6.1,0.48,4.37,15,67,9,0.48,18,1.23,27,12.8,24,5.6,19,29,-20.7,29,-19.7,23,-6.5,25,-9.4,23,-3,10,-4.3,-3.2,-0.7,1.1,28,11.5,25,2.7,0.5,4.53,8,73,18,0.62,8,1.29,3,13.9,24,7.3,30,22,-9.7,22,-8.6,19,6.8,20,5.6,23,15.1,20,-4.7,-0.4,5.4,-8.3,22,6.2,31,-8.3,0.27,4.09,20,69,5,0.39,13,1.18,25,13.8,19,5.9,27
13,"Colt McCoy","QB","NYG","SEA",21.9,32,11.3,20.8,33.6,233.7,1,1.1,3,8.6,0,0,0,0,2,2,"CIN",11,1.94,1.9,1.9,1.9,11,304,4599,5.8,16,288,68,45.5,12.4,-110.74,49.3,47.4,"43",29,67.4,15,3.7,89.3,-5.23,68.4,3617,20,4.1,10,54,2,7.7,7.6,11.2,328.8,96.2,31,6.9,6.8,-120.89,8.2,2286,1525,191,"35.0%",49,"9.0%",39,"7.9%",31,119,"21.8%",78,121,810,45.5,12.4,6.7,38.1,-25.8,286,2.52,"11","24.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,1.4,0,"65","267","5",6,10,60,31,0,0,65,0,0,3.1,3.1,1,60,0,0,0,0,2,3.1,3.1,5.2,31,65,23.2,3.1,3.1,1,1,100,-9,0,0,0,0,NA,0,0,0,"336","491","3772","20","10","1","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"away",11,48,0,18.5,9,14.5,8,12.8,26,8.6,22,6.8,29,23.2,12,-17.8,6.7,20.2,-17.6,1,1,19,-0.9,-0.29,3.63,14,66,6,0.41,6,1.05,8,20.2,12,6.5,31,25,-15,24,-11.6,25,-11.8,24,-8.9,28,-10,17,-7.5,-17.7,-16.2,-13,12,4.2,1,-7.6,-0.44,3.59,18,64,26,0.42,30,0.99,27,19.2,15,6.3,31,31,-25.3,31,-22.8,29,9.9,30,9.9,26,20.5,21,-4,9.4,17.8,-1.6,15,4.1,23,-2.6,0.6,5.07,5,56,27,0.94,31,1.53,28,12.7,32,3.5,13
13,"Cooper Kupp","WR","LAR","ARI",25.8,23,13.3,0,0,0,0,0,0.4,2.3,0,6.1,76.2,0.4,2,1,"SFO",11,4.1,6.1,6.1,5.1,11,258,3856,5.3,14,254,78,41.7,11.3,-69.08,40.6,66.7,"38",20,52.6,8,4.5,123.4,-26.88,64.8,2499,19,4.8,10,37,2.5,6.8,6.7,10.6,227.2,90.1,28,5.9,5.7,-53.03,7.6,1331,1399,183,"40.7%",45,"10.0%",34,"8.6%",28,107,"23.8%",81,115,745,41.7,11.3,6.5,33.5,-29.1,360,2.19,"11","31.6",5,2,41,20.5,0,40,8.2,11,8.73,6,68.8,69.36,11.6,0.18,32,7.9,6,69.4,1,9,4,38,1,22.5,3,0,0,0,18.8,"240","162","1850","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Slot Corner",14.4,55.3,"11.54","1.32","N","minus","away",0,48.5,1,24.25,13,5.4,13,5.7,11,-4.6,10,-5.5,12,0.6,14,-12.3,-6.9,-2,-14.1,23,6.2,21,-1.7,0.06,4.3,9,62,13,0.6,29,1.41,13,19.4,17,6.1,28,6,17,5,15.6,7,11.1,7,8.1,16,17.2,1,9.3,7.6,13.4,6,19,7.4,6,-2.8,0.45,4.38,2,79,13,0.76,17,1.21,29,19.5,2,3.7,15,14,4.5,14,3.5,9,-5.8,9,-6.2,14,4.1,10,-19.1,-4.3,3.8,-15.2,24,7.2,10,1.9,-0.28,3.65,15,67,8,0.47,5,1.01,7,21,20,5.7,20
13,"Cordarrelle Patterson","WR","CHI","DET",26.1,25,3.9,0,0,0,0,0,3.8,15.3,0.1,1.4,7.4,0,1,NA,NA,NA,NA,NA,NA,NA,11,328,4358,6,11,274,73,44,9.5,-149.08,45.3,61.5,"44",29,65.9,17,4.4,133.4,-26.6,65.9,2891,22,5.8,7,38,1.8,7.9,8.3,12.1,262.8,101.7,16,7.3,7.6,-129.56,8.9,1855,1330,88,"21.6%",39,"9.6%",26,"6.8%",16,81,"19.9%",85,116,741,44,9.5,6.4,37.7,-27.1,299,2.66,"11","32.8",NA,NA,NA,NA,NA,NA,NA,11,1.91,1.73,90.5,11.27,6.5,0,6,5.9,1.7,11.3,0,1,1,9,0,1.7,0,0,0,0,0,"229","159","2128","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"home",-3,44,1,23.5,24,-13.5,26,-13.7,30,10.9,29,9.5,28,21.6,23,-2.3,12.5,22.7,-0.2,17,4.6,12,1.3,0.49,4.62,27,74,20,0.76,25,1.29,29,12.3,27,4.7,16,19,-4.5,18,-3.4,28,-18.7,30,-17.7,26,-8.5,31,-26.8,-18.5,-7.4,-28.1,6,3,10,-2.1,-0.21,4.16,25,60,16,0.67,19,1.13,17,17.4,16,6.4,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,"Corey Davis","WR","TEN","CLE",24.6,19,11.5,0,0,0,0,0,0,0,0,4.9,73.8,0.3,1,2,"IND",11,7,10,10,8.5,11,286,3904,5.4,17,252,60,42.9,15.2,-83.91,44.9,88.9,"44",26,59.1,10,4.1,108.2,-19.24,65.4,2714,22,5.4,9,53,2.2,7.1,7.2,10.8,246.7,94.8,27,6.2,6.3,-70.96,8.2,1649,1349,107,"23.6%",40,"8.8%",17,"4.1%",27,84,"18.5%",66,112,743,42.9,15.2,6.6,34.7,-30.2,296,2.43,"11","32.4",3,3,70,23.33,0,100,23.33,9,6.44,4.67,72.4,68.78,14.7,0.33,34,10.7,4.7,68.8,0,3,3,25,3,7,2,2,13,2,8.7,"243","153","1870","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left Corner",8.6,68.4,"11.00","1.44","N","neutral","home",-4,54,1,29,22,-9.7,22,-8.6,19,6.8,20,5.6,23,15.1,20,-4.7,-0.4,5.4,-8.3,22,6.2,31,-8.3,0.27,4.09,20,69,5,0.39,13,1.18,25,13.8,19,5.9,27,12,7.6,12,7.4,3,23.7,3,21.8,2,51.7,3,5.8,21,46.6,5.4,7,3.3,3,-4.3,0.68,4.95,4,77,4,0.98,3,1.42,6,15.1,6,4.9,16,7,15.6,7,14.3,8,-11.4,7,-9.4,6,-5,9,-19.2,-10.3,-4.5,-17.3,21,6.1,16,0.4,-0.21,3.84,23,71,4,0.38,12,1.17,17,16.9,16,6.2,23
13,"DaeSean Hamilton","WR","DEN","KAN",22.9,15,1.4,0,0,0,0,0,0,0,0,0.7,8.3,0,2,NA,NA,NA,NA,NA,NA,NA,11,238,3968,5.7,17,240,69,36.8,14.9,-60.76,40.8,70.6,"31",23,74.2,10,4.7,128.2,-38.11,63.7,2558,17,4.5,12,38,3.2,7,6.5,11,232.5,86.1,20,6.4,5.9,-33.72,8.4,1392,1425,158,"37.3%",45,"10.6%",39,"10.3%",20,104,"24.5%",88,114,721,36.8,14.9,6.3,34.7,-25.5,294,2.05,"11","26.2",NA,NA,NA,NA,NA,NA,NA,11,2.55,1.36,53.6,16.82,12.3,0.18,10,6.6,1.4,16.8,1,3,2,17,1,7.9,1,1,7,1,5.3,"204","126","1546","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,25.2,3,25.9,17,3.2,17,3.1,13,2.3,32,4.3,1.6,2,1,12,3.4,22,-2.2,0.38,4.49,30,77,15,0.66,16,1.2,32,11.3,22,5.6,20,30,-24.2,30,-22.1,32,-28.2,32,-26.1,32,-26.8,26,-22.1,-29.4,-27.3,-24.3,25,10.1,13,-1.3,-0.48,4.42,5,77,6,0.94,12,1.24,32,22.9,21,7.1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,"Dallas Goedert","TE","PHI","GNB",5.1,5,8.9,0,0,0,0,0,0,0,0,3.9,50,0.3,2,1,"SEA",11,13.5,20.5,20.5,17,11,283,3793,5.7,12,232,60,41.6,10.6,-80.47,39.5,50,"36",24,66.7,11,4.6,114.4,-26.1,66.4,2535,20,5.5,7,43,1.9,7.4,7.6,11.1,230.5,98.4,24,6.5,6.7,-56.48,7.5,1441,1376,100,"24.6%",29,"7.1%",23,"6.3%",24,76,"18.7%",86,113,681,41.6,10.6,6,33.6,-28.8,279,2.35,"11","7.3",10,7,75,10.71,1,70,7.5,7,5.86,4.29,73.2,48.29,11.3,0.43,18,8.2,4.3,48.3,0,6,5,32,2,13,3,3,10,2,17.6,"56","38","456","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"away",8.5,50,0,20.75,5,18.4,6,14.8,18,6.5,19,5.6,18,12.3,24,-1.2,5.5,12.4,-3.8,6,2.7,13,1,0.33,4.65,24,72,25,0.92,14,1.18,24,14.1,11,6.8,24,27,-18.5,25,-13.3,30,-19.6,27,-15.9,30,-20.2,18,-7.9,-16.6,-16.4,-6.1,21,8,11,-1.8,-0.02,5.03,7,75,1,1.28,4,1.37,16,17.4,32,9.3,46,9,14.5,8,12.8,26,8.6,22,6.8,29,23.2,12,-17.8,6.7,20.2,-17.6,1,1,19,-0.9,-0.29,3.63,14,66,6,0.41,6,1.05,8,20.2,12,6.5,31
13,"Dalton Schultz","TE","DAL","BAL",6.6,8,6.3,0,0,0,0,0,0,0,0,3.5,32.1,0.2,2,1,"WAS",11,2.4,7.4,7.4,4.9,11,214,3664,5.2,17,234,47,30,13.3,-9.8,35.3,39.1,"30",19,63.3,8,4.5,111.6,15.07,65.5,2436,15,3.7,6,41,1.5,6.5,6.5,9.9,221.5,89.7,27,5.6,5.7,-36.61,7.4,1409,1290,197,"43.7%",40,"8.9%",41,"10.0%",27,108,"23.9%",88,120,725,30,13.3,6,30.4,-25.2,282,1.7,"11","10.5",5,5,24,4.8,0,100,4.8,11,6,4,66.7,39.27,9.8,0.27,22,6.5,4,39.3,1,9,5,30,2,18,4,3,17,2,19,"85","57","565","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14.7,9,11.1,7,-11.4,8,-8.4,9,-3.1,4,-24.3,-8.9,0.7,-23.9,25,7.7,15,0.5,-0.17,4.38,2,52,24,0.88,9,1.13,20,15.7,10,7.1,27,28,-19,28,-19.4,26,-13,26,-14.9,25,-8.3,21,-14.3,-19.3,-14.1,-21.4,26,11,2,-4.6,0.29,4.16,10,72,25,0.42,16,1.21,19,18.3,8,5.4,31,21,-7.1,21,-7,5,-12.3,6,-10.3,3,-10.9,13,-14.1,-14.3,-16.4,-11.7,30,8.6,29,-7.4,-0.31,3.99,32,79,11,0.54,11,1.16,10,19.8,3,9.1,36
13,"Dalvin Cook","RB","MIN","JAX",23.3,29,21.7,0,0,0,0,0,22.5,101.9,1.1,3.2,30.4,0.1,1,1,"CAR",11,6.2,10.2,11.2,8.2,11,325,4572,6.4,11,262,56,49.2,9,-155.42,42.4,66.7,"41",25,61,14,4.5,136.2,-4.37,69.8,3074,23,6.1,8,42,2.1,8.3,8.6,11.9,279.5,106.3,11,7.9,8.2,-155.13,8.3,1613,1575,128,"31.2%",32,"7.8%",34,"9.0%",11,77,"18.8%",78,122,747,49.2,9,6.1,37.4,-30.3,294,2.69,"11","24.3",4,4,21,5.25,0,100,5.25,10,3.4,2.9,85.3,25.5,8.8,0.1,12,7.5,2.9,25.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","65","473","2",18,61,3.39,0,"267","1179","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,21.9,113,1.3,62,5.2,113,4,"MIN","RB",36,126,10,58.1,24,50,10,58.5,15,18,6,75,25.3,5.8,0.23,NA,NA,NA,NA,NA,NA,NA,"home",-10,51.5,1,30.75,29,-20.7,29,-19.7,32,15.3,31,12.6,31,27.3,26,0.2,17.4,36,-6.1,8,3.2,8,4.4,-0.08,4.42,10,63,28,0.94,21,1.23,9,19.9,30,4.1,11,15,3.5,15,1.8,9,7.3,8,6.2,9,22.9,6,-0.4,7.6,22,1.2,24,9.6,29,3.8,0.72,5,28,56,5,0.96,2,1.43,2,13.9,20,7,21,16,-0.7,16,-2.2,22,7.4,24,7.1,24,17.3,18,-7,7.8,19.4,-8.9,5,2.5,7,4.4,0.3,4.67,22,70,30,1.05,18,1.23,16,17.5,26,5.1,18
